Date,Region_Name,Area_Code,Average_Price_SA
2008-01-01,Yorkshire and The Humber,E12000003,140980
2008-01-01,London,E12000007,320196
2008-01-01,North East,E12000001,130133
2008-01-01,North West,E12000002,139209
2008-01-01,South East,E12000008,237130
2008-01-01,East Midlands,E12000004,149042
2008-01-01,East of England,E12000006,206156
2008-01-01,England and Wales,K04000001,178918
2008-01-01,Great Britain,K03000001,172110
2008-01-01,United Kingdom,K02000001,172174
2008-02-01,Scotland,S92000003,137128
2008-02-01,England,E92000001,180812
2008-02-01,Wales,W92000004,137333
2008-02-01,South East,E12000008,235439
2008-02-01,South West,E12000009,198520
2008-02-01,Yorkshire and The Humber,E12000003,140224
2008-02-01,West Midlands Region,E12000005,156764
2008-02-01,North West,E12000002,138064
2008-02-01,East Midlands,E12000004,149079
2008-02-01,East of England,E12000006,205569
2008-02-01,North East,E12000001,130807
2008-02-01,London,E12000007,319436
2008-02-01,England and Wales,K04000001,177982
2008-02-01,Great Britain,K03000001,171392
2008-02-01,United Kingdom,K02000001,171446
2008-03-01,Scotland,S92000003,134782
2008-03-01,England,E92000001,179869
2008-03-01,Wales,W92000004,135082
2008-03-01,London,E12000007,317736
2008-03-01,South East,E12000008,236884
2008-03-01,South West,E12000009,196298
2008-03-01,North East,E12000001,128701
2008-03-01,North West,E12000002,137423
2008-03-01,Yorkshire and The Humber,E12000003,139384
2008-03-01,West Midlands Region,E12000005,155428
2008-03-01,East Midlands,E12000004,147850
2008-03-01,East of England,E12000006,203661
2008-03-01,England and Wales,K04000001,177015
2008-03-01,Great Britain,K03000001,170316
2008-03-01,United Kingdom,K02000001,170337
2008-04-01,Wales,W92000004,134404
2008-04-01,Scotland,S92000003,133055
2008-04-01,England,E92000001,178625
2008-04-01,South East,E12000008,234094
2008-04-01,West Midlands Region,E12000005,153383
2008-04-01,Yorkshire and The Humber,E12000003,138018
2008-04-01,London,E12000007,316187
2008-04-01,East Midlands,E12000004,147426
2008-04-01,East of England,E12000006,200743
2008-04-01,North East,E12000001,128877
2008-04-01,South West,E12000009,196510
2008-04-01,North West,E12000002,136726
2008-04-01,England and Wales,K04000001,175745
2008-04-01,Great Britain,K03000001,169090
2008-04-01,United Kingdom,K02000001,168514
2008-05-01,Wales,W92000004,133449
2008-05-01,England,E92000001,178262
2008-05-01,Scotland,S92000003,137545
2008-05-01,East Midlands,E12000004,146272
2008-05-01,East of England,E12000006,201218
2008-05-01,South West,E12000009,195695
2008-05-01,North East,E12000001,129080
2008-05-01,North West,E12000002,135605
2008-05-01,South East,E12000008,233320
2008-05-01,Yorkshire and The Humber,E12000003,137989
2008-05-01,London,E12000007,315358
2008-05-01,West Midlands Region,E12000005,153944
2008-05-01,England and Wales,K04000001,175400
2008-05-01,Great Britain,K03000001,169027
2008-05-01,United Kingdom,K02000001,168588
2008-06-01,Scotland,S92000003,132159
2008-06-01,England,E92000001,175215
2008-06-01,Wales,W92000004,132294
2008-06-01,Yorkshire and The Humber,E12000003,134861
2008-06-01,London,E12000007,310420
2008-06-01,North West,E12000002,134105
2008-06-01,West Midlands Region,E12000005,151524
2008-06-01,North East,E12000001,126561
2008-06-01,East Midlands,E12000004,144605
2008-06-01,East of England,E12000006,198897
2008-06-01,South East,E12000008,230498
2008-06-01,South West,E12000009,191247
2008-06-01,England and Wales,K04000001,172447
2008-06-01,Great Britain,K03000001,165960
2008-06-01,United Kingdom,K02000001,165630
2008-07-01,Scotland,S92000003,130129
2008-07-01,Wales,W92000004,128339
2008-07-01,England,E92000001,172481
2008-07-01,South East,E12000008,227514
2008-07-01,North East,E12000001,123567
2008-07-01,North West,E12000002,131619
2008-07-01,South West,E12000009,188371
2008-07-01,East Midlands,E12000004,142807
2008-07-01,East of England,E12000006,195866
2008-07-01,West Midlands Region,E12000005,147690
2008-07-01,Yorkshire and The Humber,E12000003,133417
2008-07-01,London,E12000007,304758
2008-07-01,England and Wales,K04000001,169666
2008-07-01,Great Britain,K03000001,163297
2008-07-01,United Kingdom,K02000001,162453
2008-08-01,England,E92000001,168192
2008-08-01,Wales,W92000004,128958
2008-08-01,Scotland,S92000003,128792
2008-08-01,North West,E12000002,129722
2008-08-01,East Midlands,E12000004,137948
2008-08-01,East of England,E12000006,188594
2008-08-01,North East,E12000001,122127
2008-08-01,Yorkshire and The Humber,E12000003,131026
2008-08-01,West Midlands Region,E12000005,145142
2008-08-01,South West,E12000009,184568
2008-08-01,London,E12000007,297550
2008-08-01,South East,E12000008,220010
2008-08-01,England and Wales,K04000001,165723
2008-08-01,Great Britain,K03000001,159576
2008-08-01,United Kingdom,K02000001,159018
2008-09-01,Wales,W92000004,123070
2008-09-01,England,E92000001,164604
2008-09-01,Scotland,S92000003,124935
2008-09-01,London,E12000007,292486
2008-09-01,West Midlands Region,E12000005,143703
2008-09-01,Yorkshire and The Humber,E12000003,128547
2008-09-01,South West,E12000009,181115
2008-09-01,North East,E12000001,118909
2008-09-01,South East,E12000008,213979
2008-09-01,North West,E12000002,126370
2008-09-01,East Midlands,E12000004,136042
2008-09-01,East of England,E12000006,184578
2008-09-01,England and Wales,K04000001,162058
2008-09-01,Great Britain,K03000001,155972
2008-09-01,United Kingdom,K02000001,155674
2008-10-01,Scotland,S92000003,127127
2008-10-01,England,E92000001,161763
2008-10-01,Wales,W92000004,124733
2008-10-01,Yorkshire and The Humber,E12000003,126839
2008-10-01,South East,E12000008,209057
2008-10-01,South West,E12000009,178171
2008-10-01,London,E12000007,285315
2008-10-01,West Midlands Region,E12000005,141448
2008-10-01,East Midlands,E12000004,133602
2008-10-01,East of England,E12000006,181115
2008-10-01,North East,E12000001,117486
2008-10-01,North West,E12000002,125606
2008-10-01,England and Wales,K04000001,159415
2008-10-01,Great Britain,K03000001,153789
2008-10-01,United Kingdom,K02000001,153417
2008-11-01,Wales,W92000004,122469
2008-11-01,England,E92000001,158039
2008-11-01,Scotland,S92000003,123885
2008-11-01,South West,E12000009,172160
2008-11-01,Yorkshire and The Humber,E12000003,123758
2008-11-01,East of England,E12000006,176399
2008-11-01,East Midlands,E12000004,129272
2008-11-01,West Midlands Region,E12000005,137946
2008-11-01,North East,E12000001,116504
2008-11-01,North West,E12000002,123165
2008-11-01,London,E12000007,279654
2008-11-01,South East,E12000008,203362
2008-11-01,England and Wales,K04000001,155688
2008-11-01,Great Britain,K03000001,150216
2008-11-01,United Kingdom,K02000001,149849
2008-12-01,England,E92000001,155866
2008-12-01,Scotland,S92000003,121375
2008-12-01,Wales,W92000004,121525
2008-12-01,East of England,E12000006,175232
2008-12-01,West Midlands Region,E12000005,135068
2008-12-01,East Midlands,E12000004,129011
2008-12-01,London,E12000007,273917
2008-12-01,South East,E12000008,201580
2008-12-01,North East,E12000001,114010
2008-12-01,North West,E12000002,121183
2008-12-01,Yorkshire and The Humber,E12000003,122128
2008-12-01,South West,E12000009,169419
2008-12-01,England and Wales,K04000001,153622
2008-12-01,Great Britain,K03000001,148098
2008-12-01,United Kingdom,K02000001,147658
2009-01-01,Wales,W92000004,118929
2009-01-01,Scotland,S92000003,121367
2009-01-01,England,E92000001,154278
2009-01-01,North West,E12000002,119615
2009-01-01,West Midlands Region,E12000005,134952
2009-01-01,Yorkshire and The Humber,E12000003,120331
2009-01-01,South East,E12000008,196202
2009-01-01,South West,E12000009,168112
2009-01-01,East Midlands,E12000004,128315
2009-01-01,North East,E12000001,114237
2009-01-01,London,E12000007,271432
2009-01-01,East of England,E12000006,174288
2009-01-01,England and Wales,K04000001,152059
2009-01-01,Great Britain,K03000001,146390
2009-01-01,United Kingdom,K02000001,145719
2009-02-01,England,E92000001,153383
2009-02-01,Wales,W92000004,117913
2009-02-01,Scotland,S92000003,121173
2009-02-01,London,E12000007,270697
2009-02-01,North East,E12000001,113295
2009-02-01,South West,E12000009,168819
2009-02-01,North West,E12000002,119164
2009-02-01,South East,E12000008,195072
2009-02-01,East Midlands,E12000004,126493
2009-02-01,East of England,E12000006,171734
2009-02-01,Yorkshire and The Humber,E12000003,120074
2009-02-01,West Midlands Region,E12000005,133839
2009-02-01,England and Wales,K04000001,151043
2009-02-01,Great Britain,K03000001,145412
2009-02-01,United Kingdom,K02000001,144592
2009-03-01,Scotland,S92000003,123178
2009-03-01,Wales,W92000004,118222
2009-03-01,England,E92000001,152408
2009-03-01,West Midlands Region,E12000005,132666
2009-03-01,Yorkshire and The Humber,E12000003,118756
2009-03-01,London,E12000007,268553
2009-03-01,South West,E12000009,167193
2009-03-01,East Midlands,E12000004,126586
2009-03-01,South East,E12000008,195418
2009-03-01,East of England,E12000006,169080
2009-03-01,North East,E12000001,112603
2009-03-01,North West,E12000002,118130
2009-03-01,England and Wales,K04000001,150203
2009-03-01,Great Britain,K03000001,144816
2009-03-01,United Kingdom,K02000001,143884
2009-04-01,Wales,W92000004,117821
2009-04-01,Scotland,S92000003,121429
2009-04-01,England,E92000001,152027
2009-04-01,Yorkshire and The Humber,E12000003,119530
2009-04-01,West Midlands Region,E12000005,131864
2009-04-01,East Midlands,E12000004,125698
2009-04-01,East of England,E12000006,169783
2009-04-01,London,E12000007,264041
2009-04-01,North East,E12000001,112073
2009-04-01,South East,E12000008,196228
2009-04-01,South West,E12000009,165937
2009-04-01,North West,E12000002,118474
2009-04-01,England and Wales,K04000001,149844
2009-04-01,Great Britain,K03000001,144407
2009-04-01,United Kingdom,K02000001,143408
2009-05-01,Scotland,S92000003,123476
2009-05-01,Wales,W92000004,118976
2009-05-01,England,E92000001,152992
2009-05-01,North West,E12000002,118635
2009-05-01,South East,E12000008,197902
2009-05-01,South West,E12000009,167749
2009-05-01,West Midlands Region,E12000005,132908
2009-05-01,East Midlands,E12000004,124890
2009-05-01,East of England,E12000006,171469
2009-05-01,Yorkshire and The Humber,E12000003,119506
2009-05-01,London,E12000007,266820
2009-05-01,North East,E12000001,112535
2009-05-01,England and Wales,K04000001,150794
2009-05-01,Great Britain,K03000001,145343
2009-05-01,United Kingdom,K02000001,144652
2009-06-01,England,E92000001,153889
2009-06-01,Wales,W92000004,117497
2009-06-01,Scotland,S92000003,123260
2009-06-01,East Midlands,E12000004,126996
2009-06-01,East of England,E12000006,172146
2009-06-01,North East,E12000001,112880
2009-06-01,North West,E12000002,118357
2009-06-01,London,E12000007,271497
2009-06-01,Yorkshire and The Humber,E12000003,120122
2009-06-01,South West,E12000009,170480
2009-06-01,West Midlands Region,E12000005,132361
2009-06-01,South East,E12000008,200362
2009-06-01,England and Wales,K04000001,151563
2009-06-01,Great Britain,K03000001,146017
2009-06-01,United Kingdom,K02000001,145404
2009-07-01,Scotland,S92000003,123854
2009-07-01,Wales,W92000004,119352
2009-07-01,England,E92000001,155319
2009-07-01,Yorkshire and The Humber,E12000003,122681
2009-07-01,London,E12000007,271689
2009-07-01,South West,E12000009,170872
2009-07-01,South East,E12000008,201951
2009-07-01,North East,E12000001,113277
2009-07-01,North West,E12000002,119843
2009-07-01,East of England,E12000006,174163
2009-07-01,East Midlands,E12000004,126984
2009-07-01,West Midlands Region,E12000005,135945
2009-07-01,England and Wales,K04000001,153001
2009-07-01,Great Britain,K03000001,147341
2009-07-01,United Kingdom,K02000001,146718
2009-08-01,Scotland,S92000003,124071
2009-08-01,England,E92000001,156905
2009-08-01,Wales,W92000004,119148
2009-08-01,East Midlands,E12000004,128633
2009-08-01,North East,E12000001,113778
2009-08-01,London,E12000007,276269
2009-08-01,North West,E12000002,120045
2009-08-01,Yorkshire and The Humber,E12000003,122529
2009-08-01,South West,E12000009,172423
2009-08-01,East of England,E12000006,176043
2009-08-01,West Midlands Region,E12000005,136578
2009-08-01,South East,E12000008,205963
2009-08-01,England and Wales,K04000001,154531
2009-08-01,Great Britain,K03000001,148706
2009-08-01,United Kingdom,K02000001,148102
2009-09-01,Scotland,S92000003,124224
2009-09-01,Wales,W92000004,119847
2009-09-01,England,E92000001,158796
2009-09-01,Yorkshire and The Humber,E12000003,123238
2009-09-01,East of England,E12000006,179003
2009-09-01,East Midlands,E12000004,130150
2009-09-01,North East,E12000001,115813
2009-09-01,South East,E12000008,207962
2009-09-01,London,E12000007,282371
2009-09-01,North West,E12000002,121237
2009-09-01,South West,E12000009,174971
2009-09-01,West Midlands Region,E12000005,137177
2009-09-01,England and Wales,K04000001,156382
2009-09-01,Great Britain,K03000001,150383
2009-09-01,United Kingdom,K02000001,149845
2009-10-01,Scotland,S92000003,126124
2009-10-01,England,E92000001,160933
2009-10-01,Wales,W92000004,121905
2009-10-01,North East,E12000001,116240
2009-10-01,North West,E12000002,122549
2009-10-01,Yorkshire and The Humber,E12000003,125700
2009-10-01,West Midlands Region,E12000005,139718
2009-10-01,South West,E12000009,176750
2009-10-01,South East,E12000008,210739
2009-10-01,London,E12000007,287128
2009-10-01,East of England,E12000006,180346
2009-10-01,East Midlands,E12000004,131959
2009-10-01,England and Wales,K04000001,158463
2009-10-01,Great Britain,K03000001,152378
2009-10-01,United Kingdom,K02000001,151829
2009-11-01,Scotland,S92000003,127946
2009-11-01,England,E92000001,162400
2009-11-01,Wales,W92000004,122158
2009-11-01,North West,E12000002,123992
2009-11-01,Yorkshire and The Humber,E12000003,126422
2009-11-01,West Midlands Region,E12000005,139336
2009-11-01,East Midlands,E12000004,132795
2009-11-01,East of England,E12000006,182287
2009-11-01,North East,E12000001,116752
2009-11-01,South East,E12000008,212662
2009-11-01,South West,E12000009,178488
2009-11-01,London,E12000007,288722
2009-11-01,England and Wales,K04000001,159760
2009-11-01,Great Britain,K03000001,153735
2009-11-01,United Kingdom,K02000001,153066
2009-12-01,England,E92000001,163884
2009-12-01,Scotland,S92000003,128435
2009-12-01,Wales,W92000004,124924
2009-12-01,London,E12000007,291271
2009-12-01,East Midlands,E12000004,134538
2009-12-01,East of England,E12000006,183862
2009-12-01,South West,E12000009,180826
2009-12-01,Yorkshire and The Humber,E12000003,126865
2009-12-01,West Midlands Region,E12000005,141211
2009-12-01,North East,E12000001,118853
2009-12-01,South East,E12000008,213059
2009-12-01,North West,E12000002,125185
2009-12-01,England and Wales,K04000001,161361
2009-12-01,Great Britain,K03000001,155187
2009-12-01,United Kingdom,K02000001,154287
2010-01-01,Wales,W92000004,121381
2010-01-01,England,E92000001,165343
2010-01-01,Scotland,S92000003,125316
2010-01-01,South East,E12000008,219781
2010-01-01,South West,E12000009,182285
2010-01-01,Yorkshire and The Humber,E12000003,127410
2010-01-01,West Midlands Region,E12000005,141100
2010-01-01,East of England,E12000006,186436
2010-01-01,London,E12000007,299939
2010-01-01,East Midlands,E12000004,132917
2010-01-01,North West,E12000002,122954
2010-01-01,North East,E12000001,115596
2010-01-01,England and Wales,K04000001,162604
2010-01-01,Great Britain,K03000001,155967
2010-01-01,United Kingdom,K02000001,155181
2010-02-01,England,E92000001,166695
2010-02-01,Wales,W92000004,121797
2010-02-01,Scotland,S92000003,126143
2010-02-01,East Midlands,E12000004,135925
2010-02-01,North East,E12000001,117832
2010-02-01,North West,E12000002,124735
2010-02-01,London,E12000007,301979
2010-02-01,West Midlands Region,E12000005,142502
2010-02-01,South East,E12000008,220853
2010-02-01,Yorkshire and The Humber,E12000003,126573
2010-02-01,South West,E12000009,183699
2010-02-01,East of England,E12000006,187983
2010-02-01,England and Wales,K04000001,163736
2010-02-01,Great Britain,K03000001,156980
2010-02-01,United Kingdom,K02000001,156114
2010-03-01,England,E92000001,166787
2010-03-01,Wales,W92000004,125327
2010-03-01,Scotland,S92000003,126200
2010-03-01,East of England,E12000006,188854
2010-03-01,London,E12000007,304720
2010-03-01,East Midlands,E12000004,133867
2010-03-01,South East,E12000008,221076
2010-03-01,North East,E12000001,118153
2010-03-01,West Midlands Region,E12000005,142051
2010-03-01,North West,E12000002,124319
